# Residuals            
# Time                 	Ux                     	Uy                     	p                      	k                      	omega                  
4224                   	3.159436561437843e-06	2.427062752185639e-06	7.975726079696747e-06	8.633984666437415e-06	1.048903250820950e-07
4225                   	3.155568236138823e-06	2.426747057060264e-06	7.963021184537185e-06	8.623857430556859e-06	1.047553518665662e-07
4226                   	3.151707997399015e-06	2.426441046548518e-06	7.950387617703651e-06	8.613725616124619e-06	1.046204524549870e-07
4227                   	3.147852886687760e-06	2.426150577328129e-06	7.937916349386452e-06	8.603593138384168e-06	1.044855940222828e-07
4228                   	3.144003220108144e-06	2.425846471876427e-06	7.925650139046912e-06	8.593455989050415e-06	1.043507947023447e-07
4229                   	3.140160729615286e-06	2.425528044808766e-06	7.913439801991218e-06	8.583310851327466e-06	1.042160609963806e-07
4230                   	3.136325198452240e-06	2.425218304440793e-06	7.901250423781061e-06	8.573174527200550e-06	1.040813777093013e-07
4231                   	3.132495311891475e-06	2.424908558984639e-06	7.889156230873258e-06	8.563047271563650e-06	1.039467919050361e-07
4232                   	3.128673895976981e-06	2.424593862443589e-06	7.877117918058836e-06	8.552921069887345e-06	1.038122556992730e-07
4233                   	3.124860697655825e-06	2.424277434295368e-06	7.865166041934872e-06	8.542794183689794e-06	1.036777743654547e-07
4234                   	3.121052809879262e-06	2.423961407768210e-06	7.853228872573489e-06	8.532669082187403e-06	1.035433403025387e-07
4235                   	3.117250501622990e-06	2.423667880079503e-06	7.841301067540625e-06	8.522540969488827e-06	1.034089652907399e-07
4236                   	3.113455328787989e-06	2.423369663411945e-06	7.829374247441465e-06	8.512414930267002e-06	1.032746419117546e-07
4237                   	3.109665741362545e-06	2.423081871334465e-06	7.817465758476029e-06	8.502289694638142e-06	1.031403620946992e-07
4238                   	3.105881855540904e-06	2.422810303727929e-06	7.805551372425284e-06	8.492164101863497e-06	1.030061374563384e-07
4239                   	3.102104415399453e-06	2.422540516155105e-06	7.793622430553066e-06	8.482040680937849e-06	1.028719944128355e-07
4240                   	3.098334344490900e-06	2.422258939318191e-06	7.781662873774390e-06	8.471917644059204e-06	1.027379370861888e-07
4241                   	3.094571917754348e-06	2.422002753651990e-06	7.769733998003124e-06	8.461801724995388e-06	1.026039394478597e-07
4242                   	3.090816389840079e-06	2.421753342376226e-06	7.757869803868307e-06	8.451691973420620e-06	1.024699880970134e-07
4243                   	3.087065867519619e-06	2.421518888394616e-06	7.746083782546141e-06	8.441584813492401e-06	1.023364700329227e-07
4244                   	3.083321308118094e-06	2.421304365791885e-06	7.734584047258467e-06	8.431485226306530e-06	1.022029536071622e-07
4245                   	3.079662934344766e-06	2.421108355372677e-06	7.979332763956026e-06	8.423164814508921e-06	1.019771778831190e-07
4246                   	3.076001053504764e-06	2.421091197831732e-06	8.131171053140972e-06	8.414904822403073e-06	1.017725172789054e-07
4247                   	3.072345277943619e-06	2.421038635947843e-06	8.007507795891005e-06	8.406622148271198e-06	1.016129791552670e-07
4248                   	3.068697488130102e-06	2.420823763412467e-06	7.849364452445638e-06	8.398313711516508e-06	1.014599071149346e-07
4249                   	3.065058038217982e-06	2.420531921112008e-06	7.772574855018286e-06	8.389982875655693e-06	1.013113455760312e-07
4250                   	3.061424293994376e-06	2.420307450496747e-06	7.735416689426177e-06	8.381641435560344e-06	1.011642063520329e-07
4251                   	3.057795941906567e-06	2.420189698851186e-06	7.704100917768800e-06	8.373285335535596e-06	1.010181625773451e-07
4252                   	3.054172374579710e-06	2.420115808016442e-06	7.674536022646550e-06	8.364910666010328e-06	1.008729754132265e-07
4253                   	3.050552970765287e-06	2.420037893804311e-06	7.649396776558201e-06	8.356523637438692e-06	1.007287086528318e-07
4254                   	3.046937305367767e-06	2.419954776873534e-06	7.628093078401416e-06	8.348120565922831e-06	1.005853524237702e-07
4255                   	3.043325385891458e-06	2.419881585100158e-06	7.609946767574180e-06	8.339700927433349e-06	1.004428749777948e-07
4256                   	3.039717716335302e-06	2.419834190820627e-06	7.594334325207377e-06	8.331264397729918e-06	1.003012241927969e-07
4257                   	3.036116305433296e-06	2.419794429309490e-06	7.580554587398175e-06	8.322813323466553e-06	1.001603979461219e-07
4258                   	3.032519348429934e-06	2.419770116180117e-06	7.567600896082648e-06	8.314344753569985e-06	1.000203647459982e-07
4259                   	3.028926893981590e-06	2.419773425433914e-06	7.554051073901711e-06	8.305862275980118e-06	9.988113941317341e-08
4260                   	3.025338842586765e-06	2.419764681155035e-06	7.539901393661893e-06	8.297371824702623e-06	9.974278886813800e-08
4261                   	3.021754800785039e-06	2.419762605694713e-06	7.526148901111696e-06	8.288868679400369e-06	9.960539118791231e-08
4262                   	3.018175672456532e-06	2.419766862334131e-06	7.513176258974554e-06	8.280348034783791e-06	9.946862813398550e-08
4263                   	3.014601025792302e-06	2.419819215434403e-06	7.500893206389253e-06	8.271810884139138e-06	9.933249130895879e-08
4264                   	3.011030370894598e-06	2.419877487262989e-06	7.488999413471103e-06	8.263257345935183e-06	9.919700550729222e-08
4265                   	3.007465966651627e-06	2.419964421943046e-06	7.476890814088071e-06	8.254693099756686e-06	9.906218494541720e-08
4266                   	3.003906814047423e-06	2.420063250458685e-06	7.464550278283101e-06	8.246108012449430e-06	9.892805597663326e-08
4267                   	3.000351752853956e-06	2.420169366410127e-06	7.451956706318628e-06	8.237498561553801e-06	9.879460195591316e-08
4268                   	2.996801228697722e-06	2.420283556156614e-06	7.439245100058597e-06	8.228871621553238e-06	9.866179178481532e-08
4269                   	2.993254524004343e-06	2.420396953247202e-06	7.426513935183870e-06	8.220227053850520e-06	9.852966891599504e-08
4270                   	2.989712857537025e-06	2.420509969019659e-06	7.410292217224746e-06	8.211552937503638e-06	9.839811755221400e-08
4271                   	2.986174344615583e-06	2.420628716118561e-06	7.376022366137470e-06	8.202854663233975e-06	9.826711079724667e-08
4272                   	2.982640361807614e-06	2.420739831106599e-06	7.358572832882071e-06	8.194128987523641e-06	9.813669324659752e-08
4273                   	2.979111712741287e-06	2.420853478343823e-06	7.352981665806266e-06	8.185382931967299e-06	9.800686743949053e-08
4274                   	2.975588022785340e-06	2.420968236719454e-06	7.343393867727131e-06	8.176606773771360e-06	9.787785256417217e-08
4275                   	2.972068616040845e-06	2.421099042564003e-06	7.333212306940912e-06	8.167800864452497e-06	9.774952288545594e-08
4276                   	2.968552988830923e-06	2.421234311344710e-06	7.322349636660555e-06	8.158963782302887e-06	9.762168539898670e-08
4277                   	2.965040399998935e-06	2.421385971561191e-06	7.311463478848318e-06	8.150089427906479e-06	9.749439796304402e-08
4278                   	2.961533173626478e-06	2.421537221610431e-06	7.299744349524141e-06	8.141173182758743e-06	9.736768270059211e-08
4279                   	2.958028891865630e-06	2.421683091532147e-06	7.287026892929772e-06	8.132214686880626e-06	9.724159792510626e-08
4280                   	2.954529080991095e-06	2.421834794291639e-06	7.274101635743779e-06	8.123211714040599e-06	9.711625029157685e-08
4281                   	2.951034743238118e-06	2.421980786838234e-06	7.261974807967423e-06	8.114159398276471e-06	9.699152572780662e-08
4282                   	2.947544716812192e-06	2.422140121102051e-06	7.249658097283152e-06	8.105054561926875e-06	9.686741332160552e-08
4283                   	2.944057258775849e-06	2.422313397319513e-06	7.237178902280932e-06	8.095896670748817e-06	9.674388603740067e-08
4284                   	2.940572872964188e-06	2.422492902666333e-06	7.224926108393042e-06	8.086686794123802e-06	9.662102441178505e-08
4285                   	2.937091681060366e-06	2.422664541154506e-06	7.211611209654491e-06	8.077414573017186e-06	9.649904629792615e-08
4286                   	2.933613900945128e-06	2.422846022565945e-06	7.199026678811935e-06	8.068077522134272e-06	9.637790287016283e-08
4287                   	2.930138763315950e-06	2.423024377560386e-06	7.188347076487721e-06	8.058673160532694e-06	9.625749420504441e-08
4288                   	2.926668163651646e-06	2.423203022914517e-06	7.177546689703180e-06	8.049200217521646e-06	9.613792959105952e-08
4289                   	2.923201429801804e-06	2.423377691390278e-06	7.166660489058800e-06	8.039655598434580e-06	9.601924082877213e-08
4290                   	2.919736481312297e-06	2.423553110985358e-06	7.155997046264653e-06	8.030034121725674e-06	9.590143636329108e-08
4291                   	2.916272633881042e-06	2.423726223516415e-06	7.145641941558393e-06	8.020325165055383e-06	9.578466633077593e-08
4292                   	2.912810266384926e-06	2.423910098532819e-06	7.135490285477590e-06	8.010525926828922e-06	9.566874640849666e-08
4293                   	2.909350553365726e-06	2.424088501966134e-06	7.125698782343980e-06	8.000638492763662e-06	9.555382415726351e-08
4294                   	2.905891801813748e-06	2.424252241493040e-06	7.116243601048459e-06	7.990663414003050e-06	9.544002491763012e-08
4295                   	2.902435014236213e-06	2.424405129364570e-06	7.106902219240340e-06	7.980590895275345e-06	9.532710502939408e-08
4296                   	2.898980449024833e-06	2.424567147078304e-06	7.097757042778459e-06	7.970417958038315e-06	9.521535153009040e-08
4297                   	2.895622485752843e-06	2.424664544926669e-06	7.228758541168917e-06	7.962127076482574e-06	9.501435847785936e-08
4298                   	2.892253690972657e-06	2.425046025562405e-06	7.355490365780599e-06	7.953859308817811e-06	9.482660363142861e-08
4299                   	2.888889307801257e-06	2.425446783461416e-06	7.267832872377440e-06	7.945566240957113e-06	9.468149604898996e-08
4300                   	2.885537011931651e-06	2.425661382046848e-06	7.149360021597238e-06	7.937335833007574e-06	9.453866339128081e-08
4301                   	2.882188985419826e-06	2.425750291943733e-06	7.088335311980377e-06	7.929061482907014e-06	9.440322514947633e-08
4302                   	2.878846691544790e-06	2.425870712761406e-06	7.062827846791889e-06	7.920769684691033e-06	9.427140199950294e-08
4303                   	2.875509947675422e-06	2.426094456510662e-06	7.040566196964277e-06	7.912461076402727e-06	9.414022970716444e-08
4304                   	2.872275484451800e-06	2.426331464911272e-06	7.233956635532428e-06	7.906426752562464e-06	9.390710127214928e-08
4305                   	2.868971269128233e-06	2.426928449743497e-06	7.245657982720193e-06	7.899331895389845e-06	9.375024534632070e-08
4306                   	2.865670398117733e-06	2.427347173669793e-06	7.097067429581369e-06	7.891892117256588e-06	9.364988980423137e-08
