# Residuals            
# Time                 	Ux                     	Uy                     	p                      	k                      	omega                  
2348                   	6.201541408544518e-05	2.833959847878398e-04	6.736291516615370e-04	6.395343664544361e-04	6.601205928762075e-06
2349                   	6.204633621133347e-05	2.832647888393092e-04	6.739654162576098e-04	6.400934460971745e-04	6.607379307333173e-06
2350                   	6.207737277485606e-05	2.831309300881551e-04	6.742201734387818e-04	6.406503747932134e-04	6.613548133823124e-06
2351                   	6.210899350667121e-05	2.829951657394985e-04	6.740376852044890e-04	6.412048098449027e-04	6.619718529266675e-06
2352                   	6.214051693211594e-05	2.828581655364916e-04	6.738822589731704e-04	6.417570699212058e-04	6.625872983597610e-06
2353                   	6.217275591199600e-05	2.827178880889220e-04	6.742616289922859e-04	6.423072974598953e-04	6.631998252900384e-06
2354                   	6.220568164298513e-05	2.825751917518522e-04	6.741792843403555e-04	6.428550933201543e-04	6.638148496699143e-06
2355                   	6.223906167808595e-05	2.824299718316545e-04	6.743869068024958e-04	6.434011190517390e-04	6.644289163994486e-06
2356                   	6.227332519263618e-05	2.822845955675719e-04	6.748795163206975e-04	6.439458042739866e-04	6.650363635663967e-06
2357                   	6.230791559871604e-05	2.821371477968136e-04	6.750437875888420e-04	6.444890762934637e-04	6.656453391094513e-06
2358                   	6.234331072062581e-05	2.819887860037140e-04	6.764704886236005e-04	6.450304513558134e-04	6.662493133440670e-06
2359                   	6.237892480794315e-05	2.818409516821988e-04	6.784973684465711e-04	6.455699503493409e-04	6.668540945799771e-06
2360                   	6.241462250096530e-05	2.816911724941021e-04	6.809320912261909e-04	6.461062289002576e-04	6.674581270078101e-06
2361                   	6.245089194079516e-05	2.815403677248560e-04	6.821886238308533e-04	6.466401593855889e-04	6.680604234829090e-06
2362                   	6.248782584217379e-05	2.813866634452621e-04	6.830271440211296e-04	6.471722764451835e-04	6.686622036197816e-06
2363                   	6.252529004923153e-05	2.812317979564483e-04	6.835960577192152e-04	6.477026283445528e-04	6.692644463022635e-06
2364                   	6.256325407305891e-05	2.810742050513592e-04	6.840511574759040e-04	6.482303175580151e-04	6.698616226591929e-06
2365                   	6.260141431701472e-05	2.809139201080529e-04	6.840248648405451e-04	6.487555323574414e-04	6.704592218296703e-06
2366                   	6.263971051854720e-05	2.807519597667047e-04	6.843257349743222e-04	6.492790734016336e-04	6.710581106275576e-06
2367                   	6.267838746698107e-05	2.805920409221597e-04	6.851416173918405e-04	6.498010945269876e-04	6.716592247579581e-06
2368                   	6.271773592260414e-05	2.804324791727615e-04	6.854046444733327e-04	6.503210793986856e-04	6.722595648459928e-06
2369                   	6.275792361368224e-05	2.802709609088852e-04	6.857896521825336e-04	6.508397563277749e-04	6.728685820186423e-06
2370                   	6.279896628121005e-05	2.801084430607418e-04	6.862643010405827e-04	6.513572966712221e-04	6.734740215714549e-06
2371                   	6.284019769879428e-05	2.799432491305265e-04	6.861020476269783e-04	6.518731379881614e-04	6.740768981433077e-06
2372                   	6.288222874931097e-05	2.797772971692819e-04	6.862305637570323e-04	6.523874051981685e-04	6.746778427460933e-06
2373                   	6.292419629494760e-05	2.796099427623348e-04	6.860097938520267e-04	6.529000796024708e-04	6.752769910403484e-06
2374                   	6.296612551214313e-05	2.794408977692617e-04	6.859956741520610e-04	6.534107478994730e-04	6.758757807761225e-06
2375                   	6.300817599405484e-05	2.792691938141648e-04	6.864864451150158e-04	6.539197410401454e-04	6.764742857203671e-06
2376                   	6.305070537574944e-05	2.790974525967847e-04	6.872329948822668e-04	6.544271791653344e-04	6.770717636769519e-06
2377                   	6.309444873591274e-05	2.789226788715177e-04	6.877219291553486e-04	6.549328037217575e-04	6.776688333804540e-06
2378                   	6.313872180508377e-05	2.787455011719263e-04	6.874921055383075e-04	6.554361801271138e-04	6.782652315291701e-06
2379                   	6.318385173078197e-05	2.785663838280625e-04	6.879074768059930e-04	6.559375549848085e-04	6.788609721192623e-06
2380                   	6.322896646926849e-05	2.783855415553063e-04	6.886751221608224e-04	6.564374319393473e-04	6.794566764162315e-06
2381                   	6.327473349387542e-05	2.782024171893940e-04	6.887257118107603e-04	6.569351350452283e-04	6.800528052007307e-06
2382                   	6.332102720568080e-05	2.780178043606310e-04	6.882412683818526e-04	6.574309787423957e-04	6.806493566567725e-06
2383                   	6.336714816135793e-05	2.778331678434844e-04	6.877850412196093e-04	6.579251659704657e-04	6.812569511249573e-06
2384                   	6.341386566049630e-05	2.776478181253522e-04	6.886211875214566e-04	6.584172028552795e-04	6.818556469646098e-06
2385                   	6.346157320757854e-05	2.774652299670779e-04	6.876508112094008e-04	6.589067363644312e-04	6.824534004539222e-06
2386                   	6.350993799886877e-05	2.772782950542085e-04	6.867006443512160e-04	6.593945796896367e-04	6.830510150667700e-06
2387                   	6.355832249028544e-05	2.770876814776626e-04	6.866960627818158e-04	6.598816533144483e-04	6.836486723841100e-06
2388                   	6.360695733234849e-05	2.768960060851149e-04	6.864936749776758e-04	6.603677159264774e-04	6.842463346608497e-06
2389                   	6.365567887603158e-05	2.767038565319209e-04	6.863784322637966e-04	6.608520786121857e-04	6.848441024881266e-06
2390                   	6.370455890579893e-05	2.765116602319798e-04	6.866427067806599e-04	6.613347429918616e-04	6.854432858079228e-06
2391                   	6.375394705289541e-05	2.763182179974405e-04	6.871418933647172e-04	6.618163053190760e-04	6.860372742989020e-06
2392                   	6.380433614753835e-05	2.761260713956233e-04	6.875635526072765e-04	6.622964596102109e-04	6.866331465646992e-06
2393                   	6.385573570701220e-05	2.759312652779903e-04	6.874850081729006e-04	6.627755614755555e-04	6.872301410330084e-06
2394                   	6.390742754842471e-05	2.757339316102748e-04	6.870775483116517e-04	6.632533825795235e-04	6.878285558778064e-06
2395                   	6.395911581574529e-05	2.755339772860691e-04	6.874765177162034e-04	6.637299033585189e-04	6.884289207410214e-06
2396                   	6.401066237276508e-05	2.753330361056386e-04	6.871208952497642e-04	6.642051171904564e-04	6.890322641879391e-06
2397                   	6.406291105269196e-05	2.751304120247164e-04	6.859729455819831e-04	6.646787569767373e-04	6.896346645149419e-06
2398                   	6.411567289081053e-05	2.749258491801801e-04	6.856455780917999e-04	6.651511420489752e-04	6.902381318905843e-06
2399                   	6.416914649818167e-05	2.747214501851169e-04	6.866126370374464e-04	6.656225942269815e-04	6.908421617489182e-06
2400                   	6.422363409617700e-05	2.745197419958799e-04	6.870378517518925e-04	6.660927292086613e-04	6.914432249869604e-06
2401                   	6.427791401002418e-05	2.743148429872828e-04	6.865515860517772e-04	6.665618231726485e-04	6.920439578518560e-06
2402                   	6.433245299791325e-05	2.741058746994575e-04	6.863601434617398e-04	6.670300637615751e-04	6.926453583493516e-06
2403                   	6.438711394751000e-05	2.738941091830865e-04	6.865076033148210e-04	6.674974205272817e-04	6.932472189929966e-06
2404                   	6.444219103247966e-05	2.736792000231431e-04	6.865470653496405e-04	6.679628105065349e-04	6.938488451711717e-06
2405                   	6.449799597796974e-05	2.734630868744078e-04	6.868961339828012e-04	6.684272138307910e-04	6.944495657448114e-06
2406                   	6.455453088716483e-05	2.732483047319209e-04	6.864553813496424e-04	6.688905562153635e-04	6.950493765397671e-06
2407                   	6.461170830353438e-05	2.730331106548746e-04	6.858419575043842e-04	6.693525628396108e-04	6.956495998823111e-06
2408                   	6.466912885244761e-05	2.728185051567324e-04	6.856188854816403e-04	6.698136762124724e-04	6.962516063649201e-06
2409                   	6.472706320487918e-05	2.726017735472549e-04	6.859957690474366e-04	6.702734159992760e-04	6.968541818661748e-06
2410                   	6.478581517079455e-05	2.723815874450400e-04	6.866690726624223e-04	6.707314116954213e-04	6.974577845945421e-06
2411                   	6.484509925087761e-05	2.721598681217795e-04	6.867809801190797e-04	6.711883675293494e-04	6.980691640836015e-06
2412                   	6.490459582028860e-05	2.719351174333764e-04	6.850030679866154e-04	6.716439862679668e-04	6.986721520028638e-06
2413                   	6.496479765496751e-05	2.717100026123424e-04	6.831944613688398e-04	6.720985204303810e-04	6.992751784450948e-06
2414                   	6.502557935468285e-05	2.714870457400900e-04	6.828055019717604e-04	6.725521290061080e-04	6.998778977461005e-06
2415                   	6.508701143383894e-05	2.712629266357960e-04	6.828610730423306e-04	6.730048182728883e-04	7.004813158150313e-06
2416                   	6.514867688903234e-05	2.710378442022807e-04	6.828578729918724e-04	6.734565099224203e-04	7.010820689983204e-06
2417                   	6.521102800351878e-05	2.708096471474780e-04	6.828879628351800e-04	6.739068355534642e-04	7.016807998678126e-06
2418                   	6.527367218762458e-05	2.705804753681370e-04	6.828655675343919e-04	6.743561056000394e-04	7.022834002855962e-06
2419                   	6.533716633794856e-05	2.703516615405401e-04	6.828208216513324e-04	6.748041822454025e-04	7.028895697456314e-06
2420                   	6.540147774087904e-05	2.701198869823176e-04	6.826983766254179e-04	6.752515705139631e-04	7.034988205431397e-06
2421                   	6.546627260469812e-05	2.698881687493866e-04	6.821902890465416e-04	6.756979182701158e-04	7.041126416911106e-06
2422                   	6.553149654930537e-05	2.696562208864666e-04	6.814960148915253e-04	6.761432061085006e-04	7.047280879702360e-06
2423                   	6.559711481678960e-05	2.694243533992600e-04	6.815898040322239e-04	6.765870019485034e-04	7.053416814835303e-06
2424                   	6.566338314253771e-05	2.691884851972630e-04	6.821420383083944e-04	6.770294171711048e-04	7.059518516300004e-06
2425                   	6.573030238685279e-05	2.689504869091573e-04	6.821628102733253e-04	6.774709415790472e-04	7.065663359783879e-06
2426                   	6.579733050236463e-05	2.687093316712271e-04	6.820797120704919e-04	6.779119266749341e-04	7.071770836178393e-06
2427                   	6.586462926776664e-05	2.684682126622823e-04	6.812390489622456e-04	6.783515103553536e-04	7.077904614939312e-06
2428                   	6.593258617446378e-05	2.682284771929016e-04	6.809675206948335e-04	6.787904052682095e-04	7.084051696432541e-06
2429                   	6.600130590616695e-05	2.679853690324367e-04	6.806563891013449e-04	6.792284877578895e-04	7.090213961252811e-06
2430                   	6.607033072070659e-05	2.677441367409904e-04	6.803394616456526e-04	6.796651847355831e-04	7.096380123047912e-06
2431                   	6.614032244421540e-05	2.675034770577939e-04	6.802320614177025e-04	6.801006808717548e-04	7.102540745134445e-06
2432                   	6.621089418184839e-05	2.672619478182390e-04	6.803391688155917e-04	6.805355824184168e-04	7.108698291345224e-06
2433                   	6.628186606271561e-05	2.670186682551535e-04	6.796612186581556e-04	6.809695199383980e-04	7.114868607198366e-06
2434                   	6.635349950893588e-05	2.667747639780158e-04	6.794182972433807e-04	6.814024266802468e-04	7.121042228164541e-06
2435                   	6.642559109449291e-05	2.665343779487529e-04	6.801767472803388e-04	6.818345087811252e-04	7.127223857030808e-06
2436                   	6.649881103800146e-05	2.662920657511296e-04	6.797109885813641e-04	6.822656034376356e-04	7.133412826940388e-06
2437                   	6.657299008842200e-05	2.660475584444562e-04	6.800213358272457e-04	6.826961437951479e-04	7.139611260500851e-06
2438                   	6.664765323284339e-05	2.657999118996995e-04	6.802893208418745e-04	6.831258275291167e-04	7.145817713255033e-06
2439                   	6.672274601749809e-05	2.655508972023966e-04	6.806887936620813e-04	6.835544995168112e-04	7.152029326505184e-06
2440                   	6.679814893800283e-05	2.653002933919001e-04	6.805043834824970e-04	6.839823647756619e-04	7.158287477788323e-06
2441                   	6.687395327336442e-05	2.650509192815380e-04	6.804449816624316e-04	6.844090160358337e-04	7.164560379029401e-06
2442                   	6.695051288475297e-05	2.648074232804358e-04	6.804781910344094e-04	6.848340750729912e-04	7.170796243893444e-06
2443                   	6.702714531412421e-05	2.645656049161054e-04	6.814855206256910e-04	6.852578636303760e-04	7.177024886029926e-06
2444                   	6.710379601932965e-05	2.643220425965086e-04	6.842740929569824e-04	6.856800599216310e-04	7.183251816144163e-06
2445                   	6.718047555069349e-05	2.640773100747644e-04	6.863872531897555e-04	6.861011015497934e-04	7.189477350185642e-06
2446                   	6.725735538353157e-05	2.638305437267319e-04	6.875561511340236e-04	6.865209235896572e-04	7.195720183207981e-06
2447                   	6.733518945984597e-05	2.635798103185943e-04	6.865050178049745e-04	6.869397775354577e-04	7.201986598859985e-06
2448                   	6.741329960041848e-05	2.633261172900065e-04	6.841160714224290e-04	6.873574142054974e-04	7.208215523598267e-06
2449                   	6.749193326999813e-05	2.630753443132575e-04	6.824234505159560e-04	6.877740273959849e-04	7.214488923131868e-06
2450                   	6.757082345747057e-05	2.628243642902929e-04	6.827956392978381e-04	6.881899434204347e-04	7.220803582295973e-06
2451                   	6.764960283816089e-05	2.625752291356404e-04	6.833839870836179e-04	6.886050056892135e-04	7.227158537983666e-06
